2025-04-24T22:59:41
Configurations(Methods):
Name,Touch Interfaces
config01,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
65535,909,100,11489,11457,11474,11474,11729
65535,909,100,11486,11455,11452,11483,11722
65535,909,100,11493,11449,11433,11458,11756
65535,909,100,11498,11454,11422,11467,11784
65535,909,100,11502,11454,11441,11447,11823
65535,909,100,11500,11456,11459,11470,11830
65535,909,100,11503,11449,11476,11472,11869
65535,909,100,11503,11450,11486,11452,11887
100,909,100,11504,11460,11487,11465,11934
100,909,100,11488,11468,11497,11476,11990
100,909,100,11485,11517,11503,11494,12028
100,909,100,11490,11513,11504,11500,12104
100,909,100,11495,11509,11499,11477,12137
100,909,100,11484,11483,11507,11503,12284
100,909,100,11490,11480,11509,11503,12373
99,909,100,11495,11471,11478,11511,12449
99,909,100,11493,11471,11487,11517,12529
99,909,100,11501,11468,11461,11528,12595
99,909,100,11502,11469,11473,11490,12669
99,909,100,11491,11468,11481,11496,12734
99,909,100,11490,11473,11474,11504,12829
99,909,100,11482,11476,11469,11521,12890
99,909,100,11468,11473,11470,11514,12947
99,909,100,11467,11470,11487,11532,12990
99,909,100,11481,11468,11493,11541,12987
99,909,100,11476,11464,11493,11559,12990
99,909,100,11487,11459,11502,11566,13031
99,909,100,11480,11460,11509,11589,13059
99,909,100,11479,11465,11489,11577,13065
99,909,100,11486,11462,11464,11576,13083
99,909,100,11479,11454,11472,11579,13084
98,909,100,11453,11454,11459,11623,13050
98,909,100,11465,11458,11444,11628,13053
98,909,100,11461,11461,11464,11659,13037
98,909,100,11474,11461,11454,11671,13033
98,909,100,11474,11458,11485,11683,13034
98,909,100,11477,11468,11493,11690,13036
98,909,100,11488,11469,11495,11728,13016
98,909,100,11480,11475,11507,11757,12988
98,909,100,11466,11483,11519,11787,12965
97,909,100,11475,11484,11518,11812,12945
97,909,100,11494,11479,11525,11842,12920
96,909,100,11484,11475,11528,11866,12889
96,909,100,11489,11478,11518,11897,12839
96,909,100,11493,11475,11496,11891,12781
96,909,100,11484,11482,11477,11897,12761
95,909,100,11462,11493,11471,11951,12715
94,909,100,11465,11499,11468,12000,12687
94,909,100,11464,11499,11488,12011,12621
92,909,100,11475,11496,11477,12049,12588
92,909,100,11459,11500,11493,12102,12566
91,909,100,11454,11492,11502,12116,12540
90,909,100,11467,11483,11503,12159,12501
88,909,100,11479,11487,11517,12188,12465
86,909,100,11467,11481,11526,12225,12419
86,909,100,11478,11480,11502,12236,12398
84,909,100,11463,11471,11519,12267,12375
65535,909,100,11460,11476,11544,12310,12263
78,909,100,11478,11475,11506,12348,12259
77,909,100,11485,11478,11490,12360,12214
76,909,100,11486,11486,11512,12370,12193
76,909,100,11484,11479,11531,12386,12187
75,909,100,11488,11489,11544,12437,12143
74,909,100,11502,11489,11550,12478,12131
74,909,100,11507,11492,11555,12520,12116
73,909,100,11493,11495,11556,12528,12079
73,909,100,11502,11495,11525,12558,12067
73,909,100,11498,11498,11506,12584,12054
73,909,100,11488,11491,11518,12601,12044
72,909,100,11495,11491,11535,12600,11998
72,909,100,11493,11488,11544,12614,11948
72,909,100,11484,11493,11557,12655,11943
71,909,100,11478,11501,11566,12694,11936
71,909,100,11463,11494,11555,12724,11906
71,909,100,11478,11499,11563,12753,11883
71,909,100,11486,11503,11550,12750,11853
71,909,100,11490,11492,11563,12773,11844
71,909,100,11475,11497,11555,12778,11795
70,909,100,11492,11492,11583,12819,11787
70,909,100,11496,11501,11603,12849,11781
70,909,100,11507,11497,11580,12880,11779
70,909,100,11509,11486,11572,12871,11762
70,909,100,11512,11538,11566,12882,11740
70,909,100,11525,11535,11598,12905,11734
70,909,100,11502,11521,11629,12915,11729
70,909,100,11509,11514,11621,12893,11712
70,909,100,11498,11510,11646,12912,11654
69,909,100,11511,11500,11674,12922,11616
69,909,100,11500,11494,11699,12931,11631
69,909,100,11499,11496,11691,12911,11633
69,909,100,11506,11486,11726,12904,11627
69,909,100,11497,11481,11751,12903,11619
69,909,100,11505,11471,11765,12887,11590
69,909,100,11505,11473,11796,12858,11596
69,909,100,11510,11476,11823,12849,11590
68,909,100,11498,11478,11835,12823,11559
68,909,100,11483,11483,11861,12794,11561
68,909,100,11482,11486,11870,12732,11548
68,909,100,11494,11492,11872,12696,11558
68,909,100,11494,11492,11916,12674,11568
67,909,100,11502,11491,11962,12650,11577
67,909,100,11498,11491,11973,12585,11588
67,909,100,11495,11497,12010,12563,11591
66,909,100,11501,11495,12049,12533,11581
66,909,100,11502,11496,12100,12496,11591
65,909,100,11520,11504,12117,12464,11597
65,909,100,11508,11508,12138,12433,11611
64,909,100,11501,11507,12197,12401,11603
65535,909,100,11502,11507,12241,12368,11596
65535,909,100,11503,11505,12257,12329,11555
65535,909,100,11489,11514,12311,12291,11556
57,909,100,11507,11524,12359,12229,11555
56,909,100,11499,11511,12413,12199,11564
54,909,100,11501,11562,12443,12142,11559
54,909,100,11494,11551,12481,12090,11521
53,909,100,11498,11546,12503,12043,11528
53,909,100,11505,11540,12514,12029,11514
52,909,100,11501,11541,12529,11981,11525
52,909,100,11488,11548,12590,11934,11546
51,909,100,11494,11537,12647,11895,11556
51,909,100,11500,11535,12681,11873,11558
51,909,100,11487,11540,12698,11832,11571
51,909,100,11494,11555,12746,11810,11577
51,909,100,11493,11558,12756,11786,11579
50,909,100,11493,11578,12815,11723,11565
50,909,100,11476,11591,12843,11674,11554
50,909,100,11496,11616,12883,11659,11537
49,909,100,11488,11628,12902,11613,11542
49,909,100,11498,11651,12899,11581,11532
49,909,100,11506,11669,12905,11578,11544
49,909,100,11510,11694,12905,11572,11553
49,909,100,11495,11731,12888,11574,11554
49,909,100,11487,11772,12835,11573,11557
48,909,100,11502,11870,12785,11544,11569
48,909,100,11500,11911,12751,11548,11564
47,909,100,11507,11945,12694,11535,11570
47,909,100,11507,11991,12664,11524,11539
46,909,100,11510,12030,12623,11515,11528
46,909,100,11538,12090,12571,11527,11542
45,909,100,11535,12131,12493,11498,11550
43,909,100,11532,12191,12419,11499,11547
42,909,100,11534,12241,12382,11476,11552
65535,909,100,11509,12297,12304,11457,11552
35,909,100,11523,12465,12214,11479,11548
34,909,100,11528,12507,12160,11465,11550
34,909,100,11535,12548,12124,11440,11552
33,909,100,11522,12593,12077,11456,11557
32,909,100,11540,12641,12022,11471,11560
32,909,100,11555,12697,11983,11474,11574
31,909,100,11569,12738,11946,11490,11568
31,909,100,11574,12822,11854,11477,11547
30,909,100,11596,12855,11781,11465,11553
30,909,100,11606,12877,11754,11474,11565
30,909,100,11626,12890,11726,11484,11567
30,909,100,11629,12907,11700,11499,11558
30,909,100,11644,12921,11671,11485,11555
29,909,100,11671,12911,11657,11470,11558
29,909,100,11708,12904,11647,11458,11555
29,909,100,11733,12896,11624,11473,11554
29,909,100,11769,12874,11609,11476,11528
29,909,100,11812,12856,11607,11446,11526
28,909,100,11836,12822,11601,11466,11521
28,909,100,11879,12793,11556,11441,11491
28,909,100,11929,12758,11522,11447,11472
27,909,100,11961,12717,11534,11442,11476
27,909,100,12009,12668,11501,11452,11497
26,909,100,12044,12614,11477,11458,11523
26,909,100,12086,12567,11482,11467,11525
25,909,100,12130,12504,11461,11448,11528
23,909,100,12214,12405,11481,11453,11512
21,909,100,12275,12350,11484,11451,11518
65535,909,100,12343,12288,11502,11462,11507
14,909,100,12397,12247,11469,11437,11511
11,909,100,12452,12193,11484,11452,11512
10,909,100,12487,12149,11464,11435,11520
8,909,100,12553,12098,11484,11421,11490
6,909,100,12596,12052,11496,11430,11499
5,909,100,12642,12007,11510,11411,11505
4,909,100,12690,11966,11521,11440,11516
4,909,100,12743,11942,11520,11426,11514
3,909,100,12794,11904,11521,11425,11534
2,909,100,12834,11870,11527,11441,11538
2,909,100,12877,11827,11517,11464,11550
2,909,100,12916,11793,11518,11454,11552
1,909,100,12935,11772,11521,11476,11564
1,909,100,12982,11742,11536,11487,11531
1,909,100,12998,11707,11532,11489,11545
0,909,100,13014,11680,11531,11492,11544
0,909,100,13023,11659,11539,11484,11522
0,909,100,13057,11640,11540,11488,11531
0,909,100,13069,11617,11536,11463,11544
0,909,100,13089,11602,11529,11462,11556
0,909,100,13093,11585,11530,11448,11555
0,909,100,13093,11569,11501,11458,11559
0,909,100,13084,11560,11502,11470,11527
1,909,100,13062,11539,11504,11483,11529
1,909,100,13046,11525,11506,11489,11534
1,909,100,13021,11521,11485,11497,11541
0,909,100,13000,11512,11459,11472,11549
1,909,100,12991,11510,11475,11467,11551
1,909,100,12969,11504,11474,11449,11524
1,909,100,12946,11501,11480,11469,11537
1,909,100,12921,11503,11493,11450,11536
1,909,100,12887,11497,11493,11443,11538
1,909,100,12874,11494,11495,11434,11544
1,909,100,12827,11494,11511,11432,11516
1,909,100,12772,11498,11482,11422,11497
1,909,100,12719,11501,11487,11415,11514
1,909,100,12687,11489,11467,11428,11531
0,909,100,12651,11535,11448,11446,11515
0,909,100,12594,11529,11438,11450,11514
0,909,100,12555,11519,11451,11435,11536
0,909,100,12509,11512,11466,11460,11545
0,909,100,12451,11504,11467,11442,11535
0,909,100,12405,11555,11478,11460,11511
0,909,100,12355,11541,11456,11453,11517
0,909,100,12308,11533,11478,11461,11500
0,909,100,12258,11521,11458,11455,11478
0,909,100,12213,11520,11475,11475,11514
0,909,100,12187,11510,11455,11483,11498
0,909,100,12145,11499,11479,11482,11523
1,909,100,12119,11499,11488,11485,11534
0,909,100,12096,11488,11469,11497,11543
1,909,100,12078,11486,11474,11476,11556
0,909,100,12057,11485,11465,11458,11561
1,909,100,12043,11487,11474,11449,11558
0,909,100,12034,11495,11465,11441,11564
1,909,100,12017,11488,11475,11453,11569
1,909,100,12007,11473,11491,11469,11568
1,909,100,11961,11470,11474,11471,11563
65535,909,100,11928,11478,11481,11479,11538
65535,909,100,11884,11485,11481,11489,11545
65535,909,100,11859,11485,11495,11505,11546
65535,909,100,11818,11488,11502,11508,11523
65535,909,100,11777,11493,11501,11510,11501
65535,909,100,11754,11486,11515,11513,11516
65535,909,100,11688,11492,11501,11473,11514
65535,909,100,11635,11481,11501,11458,11526
65535,909,100,11592,11481,11464,11464,11522
65535,909,100,11547,11475,11465,11447,11488
65535,909,100,11517,11461,11473,11426,11481
65535,909,100,11481,11502,11443,11415,11497
65535,909,100,11483,11486,11442,11434,11498
65535,909,100,11481,11475,11417,11410,11500
65535,909,100,11466,11470,11405,11424,11493
65535,909,100,11454,11464,11395,11411,11472
65535,909,100,11459,11458,11420,11425,11488
65535,909,100,11454,11453,11433,11446,11493
65535,909,100,11458,11458,11449,11429,11497
65535,909,100,11463,11460,11456,11443,11501
65535,909,100,11451,11460,11462,11427,11507
65535,909,100,11448,11466,11467,11420,11516
65535,909,100,11446,11460,11470,11407,11487
65535,909,100,11454,11454,11475,11397,11496
65535,909,100,11446,11455,11463,11393,11476
65535,909,100,11460,11452,11458,11411,11499
65535,909,100,11447,11460,11434,11430,11469
65535,909,100,11433,11457,11414,11405,11450
65535,909,100,11432,11448,11428,11392,11465
65535,909,100,11429,11450,11447,11406,11474
65535,909,100,11438,11453,11458,11401,11493
65535,909,100,11450,11447,11422,11389,11500
65535,909,100,11457,11435,11428,11399,11500
65535,909,100,11462,11440,11416,11391,11505
65535,909,100,11474,11440,11405,11410,11517
65535,909,100,11463,11450,11391,11404,11518
65535,909,100,11456,11455,11415,11416,11511
65535,909,100,11471,11457,11446,11431,11514
65535,909,100,11470,11452,11450,11442,11517
65535,909,100,11460,11491,11465,11417,11514
65535,909,100,11446,11474,11462,11422,11510
65535,909,100,11444,11465,11443,11426,11510
65535,909,100,11444,11471,11455,11425,11511
65535,909,100,11464,11503,11456,11425,11512
65535,909,100,11465,11481,11426,11441,11507
65535,909,100,11476,11468,11437,11456,11504
65535,909,100,11463,11475,11420,11433,11507
65535,909,100,11477,11476,11412,11423,11516
65535,909,100,11475,11459,11428,11411,11530
65535,909,100,11464,11452,11441,11400,11525
65535,909,100,11478,11489,11448,11443,11540
65535,909,100,11484,11485,11429,11456,11543
65535,909,100,11475,11478,11437,11457,11546
65535,909,100,11486,11478,11454,11461,11542
65535,909,100,11492,11469,11440,11468,11509
65535,909,100,11502,11460,11451,11437,11522
65535,909,100,11498,11461,11448,11457,11519
65535,909,100,11493,11461,11448,11464,11488
65535,909,100,11502,11468,11452,11474,11488
65535,909,100,11509,11465,11464,11470,11510
65535,909,100,11524,11471,11470,11451,11526
65535,909,100,11529,11476,11478,11459,11532
65535,909,100,11538,11468,11487,11442,11535
65535,909,100,11539,11477,11469,11460,11538
65535,909,100,11551,11472,11482,11469,11506
65535,909,100,11549,11476,11489,11483,11513
65535,909,100,11554,11482,11461,11487,11529
65535,909,100,11555,11479,11472,11476,11537
65535,909,100,11576,11489,11463,11487,11542
65535,909,100,11565,11492,11444,11504,11522
65535,909,100,11578,11495,11466,11511,11531
65535,909,100,11568,11502,11478,11509,11535
65535,909,100,11581,11502,11462,11516,11549
65535,909,100,11603,11562,11452,11513,11553
65535,909,100,11594,11543,11436,11512,11563
65535,909,100,11597,11535,11453,11509,11563
65535,909,100,11640,11530,11467,11511,11563
65535,909,100,11676,11513,11482,11514,11554
65535,909,100,11690,11514,11491,11490,11559
65535,909,100,11717,11511,11471,11488,11558
65535,909,100,11765,11506,11486,11488,11565
65535,909,100,11839,11505,11500,11486,11550
65535,909,100,11889,11500,11507,11480,11525
0,909,100,11958,11497,11477,11494,11524
0,909,100,12020,11508,11489,11474,11529
0,909,100,12091,11491,11464,11489,11528
1,909,100,12159,11502,11483,11492,11512
1,909,100,12219,11503,11493,11499,11528
1,909,100,12281,11506,11498,11506,11504
0,909,100,12335,11508,11480,11510,11514
1,909,100,12409,11511,11497,11478,11533
1,909,100,12487,11512,11512,11489,11545
1,909,100,12527,11519,11518,11489,11546
1,909,100,12585,11507,11498,11489,11547
1,909,100,12648,11504,11474,11458,11538
0,909,100,12693,11511,11461,11434,11527
0,909,100,12757,11511,11464,11449,11522
1,909,100,12801,11511,11493,11462,11529
1,909,100,12833,11521,11501,11466,11546
1,909,100,12879,11531,11505,11484,11514
1,909,100,12918,11537,11512,11482,11533
1,909,100,12967,11531,11513,11490,11536
1,909,100,12992,11530,11486,11491,11507
1,909,100,13019,11534,11499,11482,11508
0,909,100,13025,11531,11472,11465,11522
0,909,100,13030,11539,11488,11444,11523
1,909,100,13058,11543,11499,11457,11492
1,909,100,13062,11549,11505,11469,11509
0,909,100,13081,11560,11512,11476,11517
1,909,100,13095,11553,11509,11475,11520
0,909,100,13086,11555,11506,11470,11513
1,909,100,13099,11557,11521,11447,11527
0,909,100,13088,11622,11492,11468,11501
0,909,100,13112,11613,11504,11449,11518
0,909,100,13117,11622,11517,11457,11523
0,909,100,13094,11626,11519,11471,11522
0,909,100,13099,11632,11515,11472,11531
0,909,100,13095,11653,11528,11474,11535
0,909,100,13096,11671,11524,11482,11540
0,909,100,13060,11686,11525,11455,11536
1,909,100,13055,11704,11529,11459,11540
1,909,100,13036,11718,11518,11467,11552
1,909,100,13027,11740,11524,11473,11525
1,909,100,12990,11763,11527,11457,11498
2,909,100,12965,11772,11507,11475,11504
2,909,100,12938,11803,11480,11453,11516
2,909,100,12913,11840,11464,11466,11521
3,909,100,12860,11873,11457,11471,11498
3,909,100,12825,11910,11484,11463,11515
4,909,100,12780,11946,11475,11477,11517
5,909,100,12701,12022,11500,11491,11534
6,909,100,12650,12056,11506,11467,11539
7,909,100,12605,12092,11513,11478,11551
8,909,100,12567,12142,11500,11477,11522
9,909,100,12527,12181,11520,11461,11535
11,909,100,12493,12221,11529,11478,11541
12,909,100,12449,12251,11537,11484,11545
65535,909,100,12381,12309,11544,11488,11546
65535,909,100,12333,12356,11516,11464,11545
21,909,100,12292,12387,11517,11484,11524
22,909,100,12264,12416,11531,11495,11534
23,909,100,12232,12454,11529,11493,11544
24,909,100,12202,12493,11511,11464,11540
25,909,100,12170,12522,11519,11451,11540
25,909,100,12121,12558,11510,11460,11549
26,909,100,12098,12587,11498,11452,11547
26,909,100,12047,12619,11519,11448,11552
27,909,100,12022,12657,11534,11462,11526
27,909,100,11977,12690,11505,11446,11527
27,909,100,11942,12719,11525,11465,11507
28,909,100,11913,12752,11552,11479,11526
28,909,100,11879,12768,11542,11488,11489
28,909,100,11858,12801,11554,11486,11509
28,909,100,11834,12827,11579,11491,11522
29,909,100,11798,12857,11601,11506,11546
29,909,100,11763,12877,11618,11504,11549
29,909,100,11727,12921,11629,11522,11530
29,909,100,11678,12938,11620,11526,11508
29,909,100,11642,12939,11626,11507,11520
30,909,100,11624,12991,11671,11512,11501
30,909,100,11599,12973,11685,11485,11523
30,909,100,11586,12961,11735,11470,11502
30,909,100,11574,12948,11771,11462,11483
30,909,100,11570,12912,11785,11476,11499
31,909,100,11564,12869,11835,11466,11489
31,909,100,11563,12832,11890,11483,11514
31,909,100,11535,12787,11932,11475,11528
32,909,100,11541,12741,11960,11499,11524
32,909,100,11537,12705,12006,11513,11541
33,909,100,11517,12666,12048,11504,11551
33,909,100,11510,12621,12087,11489,11559
33,909,100,11507,12584,12096,11483,11567
34,909,100,11507,12542,12141,11490,11576
35,909,100,11496,12496,12187,11506,11581
36,909,100,11491,12440,12212,11495,11586
36,909,100,11491,12408,12241,11508,11586
65535,909,100,11503,12354,12299,11501,11554
65535,909,100,11508,12298,12316,11510,11526
42,909,100,11500,12254,12351,11526,11548
43,909,100,11495,12206,12397,11507,11550
44,909,100,11499,12178,12423,11503,11524
44,909,100,11498,12147,12465,11494,11499
45,909,100,11507,12112,12508,11523,11522
46,909,100,11487,12086,12548,11532,11537
46,909,100,11498,12055,12591,11535,11556
46,909,100,11502,12037,12598,11522,11569
47,909,100,11500,12014,12632,11533,11574
47,909,100,11495,11993,12676,11540,11575
47,909,100,11484,11965,12700,11545,11544
47,909,100,11484,11942,12725,11534,11560
48,909,100,11485,11910,12752,11549,11569
48,909,100,11495,11889,12776,11556,11570
48,909,100,11498,11878,12798,11565,11579
48,909,100,11497,11856,12820,11554,11545
48,909,100,11490,11832,12814,11567,11549
49,909,100,11487,11811,12853,11578,11563
49,909,100,11491,11780,12884,11585,11556
49,909,100,11484,11758,12900,11594,11534
49,909,100,11488,11744,12888,11601,11511
49,909,100,11477,11736,12913,11605,11535
49,909,100,11467,11714,12935,11613,11545
49,909,100,11470,11693,12938,11630,11551
49,909,100,11473,11677,12955,11641,11565
50,909,100,11487,11656,12959,11648,11571
50,909,100,11495,11635,12942,11661,11541
50,909,100,11480,11620,12958,11668,11559
50,909,100,11476,11614,12969,11686,11580
50,909,100,11479,11603,12947,11699,11581
50,909,100,11480,11588,12919,11674,11575
50,909,100,11483,11571,12927,11684,11572
50,909,100,11492,11558,12926,11701,11564
50,909,100,11495,11559,12927,11728,11565
50,909,100,11479,11552,12924,11720,11541
50,909,100,11490,11537,12926,11746,11546
50,909,100,11474,11525,12888,11743,11528
51,909,100,11469,11513,12874,11768,11534
51,909,100,11461,11507,12873,11795,11541
51,909,100,11450,11508,12823,11827,11551
51,909,100,11449,11501,12811,11857,11565
51,909,100,11446,11505,12782,11883,11564
51,909,100,11458,11500,12750,11909,11562
52,909,100,11447,11492,12689,11911,11566
52,909,100,11440,11497,12639,11932,11563
53,909,100,11460,11480,12578,12008,11553
53,909,100,11461,11485,12543,12065,11528
54,909,100,11474,11499,12512,12120,11512
55,909,100,11472,11499,12474,12172,11513
56,909,100,11467,11496,12436,12216,11532
57,909,100,11464,11498,12393,12259,11516
65535,909,100,11459,11491,12352,12308,11505
65535,909,100,11472,11496,12309,12343,11538
65535,909,100,11470,11479,12281,12354,11548
62,909,100,11467,11486,12234,12375,11575
63,909,100,11469,11493,12197,12393,11589
65,909,100,11491,11489,12120,12450,11574
66,909,100,11493,11532,12085,12502,11583
66,909,100,11491,11516,12048,12554,11590
67,909,100,11479,11510,12013,12596,11599
67,909,100,11491,11514,11986,12644,11614
68,909,100,11504,11506,11942,12651,11621
68,909,100,11512,11542,11929,12689,11619
68,909,100,11474,11514,11922,12739,11631
68,909,100,11467,11512,11901,12751,11628
68,909,100,11475,11502,11863,12772,11598
68,909,100,11462,11489,11837,12782,11599
68,909,100,11454,11482,11828,12795,11595
68,909,100,11465,11483,11825,12773,11595
69,909,100,11475,11486,11801,12795,11608
69,909,100,11493,11489,11811,12808,11616
69,909,100,11483,11475,11811,12797,11620
69,909,100,11489,11473,11777,12793,11619
69,909,100,11491,11470,11770,12816,11625
69,909,100,11486,11463,11740,12824,11597
69,909,100,11481,11468,11738,12821,11608
69,909,100,11471,11467,11727,12841,11628
69,909,100,11464,11473,11710,12867,11612
69,909,100,11453,11461,11700,12880,11635
69,909,100,11444,11461,11660,12898,11634
69,909,100,11444,11462,11669,12885,11642
69,909,100,11447,11460,11666,12906,11653
70,909,100,11468,11495,11661,12939,11657
69,909,100,11460,11498,11653,12926,11639
70,909,100,11459,11490,11658,12937,11667
70,909,100,11450,11485,11620,12945,11648
70,909,100,11462,11474,11626,12944,11677
70,909,100,11474,11476,11630,12952,11690
70,909,100,11465,11473,11624,12947,11708
70,909,100,11455,11470,11570,12920,11723
70,909,100,11443,11480,11572,12895,11736
70,909,100,11437,11476,11578,12876,11739
70,909,100,11454,11463,11571,12861,11715
70,909,100,11454,11470,11576,12879,11724
70,909,100,11439,11468,11572,12854,11719
70,909,100,11454,11472,11551,12865,11732
70,909,100,11457,11458,11528,12845,11747
70,909,100,11452,11458,11537,12841,11757
70,909,100,11462,11505,11540,12844,11769
70,909,100,11466,11494,11546,12828,11760
71,909,100,11476,11483,11553,12808,11805
71,909,100,11465,11477,11556,12809,11831
71,909,100,11459,11470,11545,12777,11843
71,909,100,11455,11462,11520,12767,11845
71,909,100,11475,11465,11494,12772,11840
71,909,100,11471,11460,11500,12756,11838
71,909,100,11482,11454,11506,12745,11871
72,909,100,11468,11454,11487,12725,11898
72,909,100,11480,11455,11505,12719,11935
72,909,100,11470,11453,11510,12684,11958
72,909,100,11459,11462,11514,12660,11985
72,909,100,11460,11463,11513,12632,12006
72,909,100,11450,11461,11519,12643,12020
72,909,100,11456,11508,11518,12652,11994
72,909,100,11447,11496,11517,12662,12009
73,909,100,11464,11542,11515,12629,12032
73,909,100,11457,11516,11498,12602,12041
73,909,100,11465,11505,11480,12617,12046
73,909,100,11473,11483,11489,12623,12044
73,909,100,11460,11473,11495,12608,12059
73,909,100,11467,11476,11504,12590,12064
73,909,100,11464,11467,11511,12608,12065
73,909,100,11450,11461,11519,12613,12040
72,909,100,11449,11456,11525,12611,12022
73,909,100,11446,11456,11522,12574,12040
73,909,100,11457,11452,11520,12548,12067
73,909,100,11443,11454,11520,12509,12062
74,909,100,11428,11458,11494,12500,12104
74,909,100,11424,11451,11478,12494,12127
75,909,100,11435,11455,11491,12453,12161
76,909,100,11427,11457,11499,12438,12200
76,909,100,11431,11459,11479,12417,12244
77,909,100,11429,11457,11498,12385,12250
65535,909,100,11446,11463,11509,12345,12307
82,909,100,11455,11468,11490,12291,12363
86,909,100,11456,11466,11521,12241,12403
88,909,100,11448,11468,11512,12213,12461
89,909,100,11448,11469,11488,12175,12508
91,909,100,11453,11470,11463,12112,12556
92,909,100,11448,11466,11450,12081,12600
93,909,100,11461,11475,11456,12022,12642
94,909,100,11455,11476,11474,11976,12666
95,909,100,11454,11473,11481,11960,12709
95,909,100,11454,11478,11484,11945,12709
95,909,100,11449,11485,11479,11920,12768
96,909,100,11446,11479,11486,11874,12807
96,909,100,11457,11477,11468,11850,12809
96,909,100,11464,11475,11478,11836,12843
97,909,100,11470,11470,11492,11837,12888
97,909,100,11459,11465,11474,11789,12913
97,909,100,11469,11465,11455,11758,12950
98,909,100,11459,11460,11449,11727,12988
98,909,100,11472,11467,11434,11725,13031
98,909,100,11469,11472,11455,11727,13054
98,909,100,11466,11468,11469,11722,13079
98,909,100,11473,11475,11448,11721,13097
98,909,100,11477,11472,11457,11714,13129
98,909,100,11477,11474,11477,11686,13148
98,909,100,11475,11471,11488,11691,13165
98,909,100,11463,11468,11466,11663,13184
98,909,100,11489,11470,11483,11658,13192
98,909,100,11478,11469,11489,11634,13197
99,909,100,11474,11472,11499,11633,13230
99,909,100,11478,11476,11499,11599,13214
99,909,100,11472,11479,11491,11600,13221
99,909,100,11476,11478,11496,11597,13229
99,909,100,11491,11474,11502,11576,13254
99,909,100,11466,11468,11507,11586,13257
99,909,100,11464,11474,11508,11582,13266
99,909,100,11484,11475,11510,11554,13267
99,909,100,11495,11482,11519,11555,13237
100,909,100,11509,11480,11515,11526,13254
99,909,100,11491,11475,11488,11530,13263
99,909,100,11497,11477,11496,11549,13237
99,909,100,11501,11464,11489,11518,13232
99,909,100,11490,11463,11491,11525,13219
100,909,100,11486,11463,11502,11505,13216
99,909,100,11496,11455,11471,11523,13189
99,909,100,11504,11462,11481,11527,13130
99,909,100,11510,11467,11494,11533,13118
99,909,100,11490,11468,11486,11529,13111
100,909,100,11492,11464,11491,11496,13089
100,909,100,11481,11473,11496,11482,13071
100,909,100,11475,11479,11500,11481,13051
100,909,100,11466,11461,11504,11491,13043
100,909,100,11468,11450,11508,11501,13019
99,909,100,11486,11461,11468,11498,12963
99,909,100,11485,11455,11448,11474,12949
99,909,100,11485,11453,11446,11477,12910
99,909,100,11490,11458,11448,11484,12898
99,909,100,11485,11454,11474,11491,12886
100,909,100,11474,11452,11478,11472,12868
100,909,100,11488,11450,11484,11454,12851
100,909,100,11485,11469,11473,11472,12825
100,909,100,11493,11461,11481,11483,12806
100,909,100,11475,11466,11497,11481,12778
100,909,100,11491,11466,11496,11487,12735
99,909,100,11488,11455,11467,11498,12680
100,909,100,11490,11460,11486,11472,12640
100,909,100,11500,11464,11492,11474,12587
100,909,100,11491,11518,11490,11457,12524
99,909,100,11490,11517,11461,11472,12446
100,909,100,11481,11513,11447,11456,12367
100,909,100,11485,11498,11464,11467,12290
99,909,100,11489,11493,11464,11473,12207
100,909,100,11480,11501,11469,11453,12092
100,909,100,11481,11493,11487,11457,12016
100,909,100,11490,11486,11494,11463,11962
65535,909,100,11496,11478,11492,11437,11916
65535,909,100,11505,11481,11490,11458,11864
65535,909,100,11509,11483,11492,11473,11826
65535,909,100,11504,11475,11471,11473,11760
65535,909,100,11486,11465,11491,11491,11731
65535,909,100,11474,11466,11494,11463,11705
65535,909,100,11474,11460,11492,11461,11650
65535,909,100,11470,11453,11459,11441,11648
65535,909,100,11467,11454,11463,11426,11614
65535,909,100,11461,11457,11470,11410,11612
65535,909,100,11472,11455,11453,11393,11614
65535,909,100,11476,11447,11467,11411,11613
65535,909,100,11479,11447,11464,11417,11604
65535,909,100,11458,11443,11467,11425,11595
65535,909,100,11463,11435,11473,11397,11591
65535,909,100,11453,11434,11474,11411,11586
65535,909,100,11446,11430,11452,11397,11583
65535,909,100,11454,11436,11424,11409,11567
65535,909,100,11452,11433,11444,11420,11562
65535,909,100,11451,11442,11455,11433,11571
65535,909,100,11456,11443,11436,11433,11569
65535,909,100,11449,11451,11448,11444,11540
65535,909,100,11452,11441,11449,11450,11530
65535,909,100,11445,11439,11450,11456,11497
65535,909,100,11449,11447,11440,11435,11492
65535,909,100,11455,11441,11442,11410,11503
65535,909,100,11444,11445,11449,11394,11499
65535,909,100,11440,11441,11454,11379,11493
65535,909,100,11447,11445,11461,11391,11501
65535,909,100,11455,11445,11473,11380,11500
65535,909,100,11457,11445,11468,11362,11508
65535,909,100,11458,11451,11477,11387,11503
65535,909,100,11450,11447,11467,11405,11499
65535,909,100,11441,11448,11462,11415,11498
65535,909,100,11434,11447,11454,11423,11500
65535,909,100,11434,11437,11452,11429,11504
