config01:Slider00:Status,Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
65535,909,100,11426,11441,11452,11438,11363
65535,909,100,11431,11443,11448,11440,11362
65535,909,100,11437,11442,11465,11411,11357
65535,909,100,11450,11431,11472,11422,11360
65535,909,100,11461,11440,11466,11439,11373
65535,909,100,11447,11438,11470,11447,11348
65535,909,100,11458,11434,11474,11413,11355
65535,909,100,11466,11436,11462,11430,11347
65535,909,100,11468,11440,11473,11439,11355
65535,909,100,11461,11435,11472,11412,11344
65535,909,100,11450,11432,11466,11437,11320
65535,909,100,11443,11421,11451,11435,11337
65535,909,100,11443,11425,11454,11442,11331
65535,909,100,11444,11422,11429,11432,11308
65535,909,100,11443,11424,11405,11448,11296
65535,909,100,11430,11422,11415,11415,11314
65535,909,100,11440,11416,11425,11399,11288
65535,909,100,11449,11464,11429,11409,11321
65535,909,100,11455,11453,11411,11429,11343
65535,909,100,11446,11440,11416,11403,11335
65535,909,100,11439,11440,11425,11380,11337
65535,909,100,11441,11435,11419,11374,11315
65535,909,100,11449,11438,11428,11397,11334
65535,909,100,11440,11436,11439,11412,11340
65535,909,100,11419,11477,11418,11416,11343
65535,909,100,11436,11457,11430,11421,11356
65535,909,100,11433,11448,11407,11407,11357
65535,909,100,11446,11439,11431,11392,11330
65535,909,100,11448,11425,11412,11402,11340
65535,909,100,11453,11424,11400,11388,11311
65535,909,100,11431,11419,11392,11397,11291
65535,909,100,11433,11415,11411,11404,11277
65535,909,100,11425,11421,11417,11409,11307
65535,909,100,11424,11422,11403,11430,11323
65535,909,100,11415,11423,11388,11415,11333
65535,909,100,11408,11426,11401,11403,11344
65535,909,100,11419,11426,11407,11413,11345
65535,909,100,11414,11472,11408,11394,11345
65535,909,100,11411,11458,11410,11398,11349
65535,909,100,11425,11451,11392,11407,11340
65535,909,100,11437,11421,11400,11412,11334
65535,909,100,11427,11412,11406,11423,11336
65535,909,100,11422,11419,11391,11432,11311
65535,909,100,11438,11412,11403,11429,11318
65535,909,100,11438,11424,11411,11405,11333
65535,909,100,11441,11426,11404,11389,11342
65535,909,100,11439,11428,11413,11403,11325
65535,909,100,11443,11429,11394,11422,11322
65535,909,100,11441,11434,11409,11411,11336
65535,909,100,11425,11428,11427,11408,11348
65535,909,100,11426,11425,11437,11384,11323
65535,909,100,11435,11472,11458,11404,11324
65535,909,100,11433,11460,11440,11386,11302
65535,909,100,11428,11446,11440,11372,11279
65535,909,100,11431,11432,11453,11359,11294
65535,909,100,11437,11431,11434,11394,11321
65535,909,100,11446,11422,11426,11404,11336
65535,909,100,11455,11418,11431,11389,11313
65535,909,100,11460,11428,11434,11382,11322
65535,909,100,11440,11430,11426,11377,11336
65535,909,100,11434,11421,11406,11363,11331
65535,909,100,11427,11421,11393,11362,11327
65535,909,100,11423,11431,11410,11355,11311
65535,909,100,11421,11422,11399,11377,11330
65535,909,100,11414,11422,11415,11396,11337
65535,909,100,11416,11433,11398,11422,11345
65535,909,100,11433,11483,11389,11424,11342
65535,909,100,11431,11472,11393,11400,11355
65535,909,100,11431,11460,11377,11411,11364
65535,909,100,11432,11458,11366,11395,11356
65535,909,100,11417,11450,11387,11383,11325
65535,909,100,11415,11451,11396,11404,11329
65535,909,100,11423,11444,11418,11386,11309
65535,909,100,11416,11446,11430,11398,11315
65535,909,100,11401,11443,11443,11402,11293
65535,909,100,11416,11449,11452,11385,11297
65535,909,100,11423,11442,11446,11405,11276
65535,909,100,11434,11441,11428,11394,11307
65535,909,100,11447,11435,11413,11407,11288
65535,909,100,11456,11436,11432,11392,11307
65535,909,100,11462,11435,11442,11413,11310
65535,909,100,11455,11440,11452,11399,11321
65535,909,100,11445,11439,11450,11417,11327
65535,909,100,11457,11431,11431,11429,11339
65535,909,100,11455,11428,11422,11442,11341
65535,909,100,11473,11422,11438,11459,11312
65535,909,100,11459,11437,11446,11464,11332
65535,909,100,11456,11438,11457,11432,11339
65535,909,100,11465,11436,11455,11436,11347
65535,909,100,11461,11439,11459,11447,11345
65535,909,100,11463,11437,11445,11454,11342
65535,909,100,11459,11439,11447,11433,11355
65535,909,100,11459,11439,11457,11416,11360
65535,909,100,11448,11427,11463,11428,11366
65535,909,100,11433,11436,11465,11404,11359
65535,909,100,11432,11438,11472,11411,11353
65535,909,100,11442,11433,11443,11420,11334
65535,909,100,11460,11431,11453,11431,11311
65535,909,100,11468,11429,11430,11432,11333
65535,909,100,11463,11439,11441,11452,11312
65535,909,100,11460,11443,11433,11472,11335
65535,909,100,11466,11441,11416,11466,11352
65535,909,100,11452,11449,11421,11447,11352
65535,909,100,11456,11443,11437,11453,11363
65535,909,100,11446,11440,11431,11448,11361
65535,909,100,11436,11448,11448,11426,11369
65535,909,100,11440,11454,11432,11432,11387
65535,909,100,11447,11452,11418,11407,11384
65535,909,100,11444,11447,11404,11410,11377
65535,909,100,11430,11448,11429,11418,11383
65535,909,100,11414,11444,11440,11434,11342
65535,909,100,11425,11437,11454,11449,11308
65535,909,100,11437,11446,11439,11447,11297
65535,909,100,11432,11450,11426,11423,11328
65535,909,100,11450,11446,11414,11412,11332
65535,909,100,11432,11442,11419,11425,11332
65535,909,100,11430,11434,11407,11437,11317
65535,909,100,11430,11433,11423,11447,11327
65535,909,100,11431,11429,11426,11448,11331
65535,909,100,11428,11431,11439,11448,11340
65535,909,100,11437,11431,11457,11429,11344
65535,909,100,11440,11433,11458,11412,11324
65535,909,100,11444,11444,11443,11400,11304
65535,909,100,11460,11442,11423,11391,11292
65535,909,100,11452,11444,11433,11386,11321
65535,909,100,11445,11441,11439,11404,11340
65535,909,100,11432,11445,11420,11386,11319
65535,909,100,11449,11452,11428,11413,11333
65535,909,100,11427,11447,11436,11396,11344
65535,909,100,11418,11438,11446,11374,11321
65535,909,100,11440,11438,11449,11392,11341
65535,909,100,11448,11439,11434,11408,11345
65535,909,100,11431,11436,11411,11411,11351
65535,909,100,11446,11434,11399,11394,11335
65535,909,100,11445,11433,11404,11394,11341
65535,909,100,11445,11431,11421,11380,11333
65535,909,100,11448,11433,11405,11367,11307
65535,909,100,11446,11428,11415,11359,11324
65535,909,100,11442,11422,11425,11384,11334
65535,909,100,11443,11432,11401,11401,11348
65535,909,100,11452,11437,11396,11403,11322
65535,909,100,11447,11433,11385,11384,11328
65535,909,100,11443,11428,11411,11384,11341
65535,909,100,11446,11425,11392,11367,11322
65535,909,100,11445,11437,11417,11384,11334
65535,909,100,11432,11429,11432,11402,11352
65535,909,100,11441,11479,11439,11416,11350
65535,909,100,11457,11472,11423,11428,11321
65535,909,100,11459,11461,11408,11436,11298
65535,909,100,11465,11459,11416,11446,11327
65535,909,100,11463,11456,11426,11419,11334
65535,909,100,11464,11449,11436,11431,11342
65535,909,100,11436,11438,11453,11423,11375
65535,909,100,11450,11435,11452,11433,11368
65535,909,100,11447,11430,11426,11442,11368
65535,909,100,11439,11429,11437,11418,11356
65535,909,100,11444,11425,11415,11416,11348
65535,909,100,11441,11421,11439,11436,11359
65535,909,100,11429,11423,11416,11434,11357
65535,909,100,11416,11422,11427,11410,11351
65535,909,100,11423,11433,11448,11392,11347
65535,909,100,11424,11430,11452,11409,11357
65535,909,100,11434,11433,11447,11410,11370
65535,909,100,11421,11429,11448,11424,11345
65535,909,100,11437,11428,11425,11407,11349
65535,909,100,11446,11424,11435,11416,11363
65535,909,100,11458,11440,11417,11433,11366
65535,909,100,11463,11444,11404,11418,11380
65535,909,100,11469,11447,11402,11432,11381
65535,909,100,11478,11447,11423,11414,11388
65535,909,100,11467,11443,11445,11437,11392
65535,909,100,11476,11445,11426,11439,11360
65535,909,100,11477,11456,11443,11449,11378
65535,909,100,11447,11452,11444,11426,11376
65535,909,100,11460,11446,11433,11413,11388
65535,909,100,11467,11449,11425,11428,11392
65535,909,100,11464,11445,11436,11448,11385
65535,909,100,11458,11438,11421,11431,11378
65535,909,100,11459,11442,11442,11440,11385
65535,909,100,11445,11441,11424,11463,11360
65535,909,100,11457,11442,11404,11469,11356
65535,909,100,11452,11444,11394,11445,11356
65535,909,100,11451,11437,11404,11417,11340
65535,909,100,11439,11438,11394,11434,11325
65535,909,100,11436,11445,11396,11441,11301
65535,909,100,11444,11440,11416,11413,11317
65535,909,100,11448,11425,11406,11438,11314
65535,909,100,11453,11427,11389,11417,11334
65535,909,100,11467,11426,11376,11433,11350
65535,909,100,11476,11433,11402,11447,11351
65535,909,100,11474,11428,11427,11447,11367
65535,909,100,11457,11436,11412,11455,11371
65535,909,100,11463,11436,11396,11459,11378
65535,909,100,11445,11431,11422,11466,11379
65535,909,100,11451,11434,11402,11469,11378
65535,909,100,11456,11445,11389,11464,11380
65535,909,100,11465,11442,11388,11465,11369
65535,909,100,11443,11440,11384,11465,11333
65535,909,100,11442,11440,11370,11462,11329
65535,909,100,11431,11441,11376,11459,11328
65535,909,100,11443,11439,11376,11461,11343
65535,909,100,11436,11431,11427,11437,11358
65535,909,100,11444,11431,11435,11419,11337
65535,909,100,11446,11431,11426,11431,11350
65535,909,100,11446,11435,11412,11432,11367
65535,909,100,11454,11432,11425,11410,11363
65535,909,100,11460,11431,11440,11403,11367
65535,909,100,11450,11432,11448,11413,11374
65535,909,100,11452,11428,11430,11424,11347
65535,909,100,11456,11425,11440,11406,11351
65535,909,100,11458,11428,11441,11396,11354
65535,909,100,11454,11422,11425,11399,11359
65535,909,100,11441,11428,11444,11391,11366
65535,909,100,11456,11430,11418,11401,11341
65535,909,100,11443,11434,11425,11414,11357
65535,909,100,11453,11430,11436,11424,11352
65535,909,100,11447,11424,11424,11397,11371
65535,909,100,11442,11424,11420,11413,11339
65535,909,100,11437,11431,11439,11404,11346
65535,909,100,11443,11424,11436,11390,11351
65535,909,100,11447,11425,11420,11414,11366
65535,909,100,11454,11427,11399,11423,11370
65535,909,100,11461,11433,11415,11424,11365
65535,909,100,11462,11428,11428,11411,11364
65535,909,100,11465,11430,11427,11397,11358
65535,909,100,11456,11424,11415,11379,11364
65535,909,100,11462,11419,11422,11370,11365
65535,909,100,11462,11423,11429,11387,11338
65535,909,100,11463,11416,11422,11408,11354
65535,909,100,11462,11425,11438,11412,11357
65535,909,100,11459,11438,11444,11392,11358
65535,909,100,11450,11441,11460,11412,11333
65535,909,100,11460,11436,11457,11419,11311
65535,909,100,11450,11424,11455,11427,11303
65535,909,100,11454,11436,11430,11412,11331
65535,909,100,11463,11436,11434,11394,11339
65535,909,100,11459,11444,11433,11375,11356
65535,909,100,11447,11442,11416,11405,11364
65535,909,100,11452,11436,11405,11395,11371
65535,909,100,11446,11442,11404,11403,11342
65535,909,100,11433,11430,11441,11397,11337
65535,909,100,11439,11434,11444,11384,11311
65535,909,100,11427,11448,11445,11406,11330
65535,909,100,11435,11447,11443,11426,11335
65535,909,100,11446,11427,11451,11411,11328
65535,909,100,11457,11435,11441,11420,11345
65535,909,100,11439,11439,11448,11433,11359
65535,909,100,11441,11436,11456,11409,11354
65535,909,100,11448,11442,11436,11406,11371
65535,909,100,11450,11445,11444,11417,11340
65535,909,100,11450,11454,11432,11402,11346
65535,909,100,11453,11445,11442,11415,11351
65535,909,100,11447,11439,11462,11422,11354
65535,909,100,11441,11448,11442,11445,11355
65535,909,100,11455,11450,11429,11424,11332
65535,909,100,11445,11451,11422,11437,11345
65535,909,100,11455,11449,11413,11419,11323
65535,909,100,11458,11445,11400,11409,11329
65535,909,100,11464,11450,11391,11397,11342
65535,909,100,11449,11442,11420,11389,11343
65535,909,100,11451,11438,11403,11380,11342
65535,909,100,11439,11439,11414,11415,11347
65535,909,100,11444,11438,11402,11401,11361
65535,909,100,11450,11440,11396,11388,11368
65535,909,100,11459,11443,11418,11381,11375
65535,909,100,11446,11436,11438,11370,11375
65535,909,100,11438,11437,11450,11389,11369
65535,909,100,11440,11443,11462,11416,11370
65535,909,100,11451,11442,11476,11406,11372
65535,909,100,11443,11451,11482,11433,11377
65535,909,100,11454,11450,11485,11417,11392
65535,909,100,11453,11449,11490,11426,11387
65535,909,100,11457,11455,11494,11411,11383
65535,909,100,11456,11448,11471,11424,11385
65535,909,100,11445,11446,11468,11429,11355
65535,909,100,11443,11443,11470,11434,11357
65535,909,100,11454,11444,11444,11448,11364
65535,909,100,11442,11444,11450,11455,11337
65535,909,100,11451,11492,11450,11461,11345
65535,909,100,11438,11481,11455,11445,11351
65535,909,100,11447,11470,11460,11422,11351
65535,909,100,11451,11469,11466,11434,11328
65535,909,100,11452,11466,11469,11438,11343
65535,909,100,11443,11461,11448,11438,11339
65535,909,100,11439,11464,11463,11418,11356
65535,909,100,11433,11464,11468,11401,11364
65535,909,100,11442,11517,11470,11396,11372
65535,909,100,11451,11500,11454,11415,11377
65535,909,100,11445,11485,11442,11427,11373
65535,909,100,11444,11480,11461,11411,11354
65535,909,100,11448,11474,11442,11403,11367
65535,909,100,11459,11471,11453,11416,11369
65535,909,100,11445,11466,11460,11402,11381
65535,909,100,11434,11463,11465,11423,11394
65535,909,100,11448,11462,11476,11409,11400
65535,909,100,11443,11460,11471,11395,11394
65535,909,100,11444,11456,11451,11417,11393
65535,909,100,11447,11459,11449,11425,11395
65535,909,100,11467,11446,11437,11436,11380
65535,909,100,11466,11437,11444,11431,11378
65535,909,100,11459,11446,11426,11434,11348
65535,909,100,11444,11445,11415,11443,11328
65535,909,100,11462,11442,11427,11454,11332
65535,909,100,11464,11450,11439,11434,11345
65535,909,100,11451,11457,11430,11418,11355
65535,909,100,11465,11446,11436,11432,11360
65535,909,100,11471,11444,11446,11405,11365
65535,909,100,11483,11447,11448,11392,11375
65535,909,100,11476,11445,11464,11402,11384
65535,909,100,11477,11449,11462,11418,11351
65535,909,100,11485,11449,11442,11421,11332
65535,909,100,11482,11446,11430,11426,11341
65535,909,100,11471,11441,11451,11409,11354
65535,909,100,11467,11442,11454,11388,11367
65535,909,100,11459,11440,11439,11416,11372
65535,909,100,11449,11447,11447,11430,11372
65535,909,100,11452,11439,11452,11440,11378
65535,909,100,11443,11426,11453,11446,11364
65535,909,100,11436,11433,11446,11427,11370
65535,909,100,11433,11421,11442,11405,11369
65535,909,100,11451,11476,11443,11413,11370
65535,909,100,11439,11467,11452,11423,11367
65535,909,100,11444,11457,11431,11430,11363
65535,909,100,11458,11455,11456,11416,11372
65535,909,100,11473,11455,11439,11403,11375
65535,909,100,11458,11449,11448,11423,11379
65535,909,100,11458,11451,11434,11432,11376
65535,909,100,11466,11441,11437,11447,11382
65535,909,100,11471,11435,11444,11451,11377
65535,909,100,11449,11441,11460,11421,11376
65535,909,100,11455,11445,11433,11428,11381
65535,909,100,11455,11451,11415,11440,11379
65535,909,100,11464,11438,11418,11449,11384
65535,909,100,11455,11447,11425,11440,11384
65535,909,100,11466,11453,11416,11417,11378
65535,909,100,11460,11458,11423,11431,11374
65535,909,100,11455,11459,11436,11426,11375
65535,909,100,11468,11451,11443,11434,11371
65535,909,100,11484,11443,11436,11408,11379
65535,909,100,11472,11443,11447,11433,11350
65535,909,100,11479,11439,11462,11443,11360
65535,909,100,11487,11450,11470,11426,11364
65535,909,100,11491,11455,11473,11430,11373
65535,909,100,11495,11454,11477,11443,11378
65535,909,100,11476,11450,11481,11431,11375
65535,909,100,11480,11445,11454,11422,11347
65535,909,100,11456,11495,11466,11426,11346
65535,909,100,11439,11480,11475,11408,11324
65535,909,100,11432,11472,11465,11400,11334
65535,909,100,11433,11459,11470,11416,11338
65535,909,100,11437,11461,11465,11422,11355
65535,909,100,11432,11466,11448,11411,11372
65535,909,100,11448,11463,11468,11427,11340
65535,909,100,11442,11454,11448,11405,11340
65535,909,100,11434,11448,11451,11389,11347
65535,909,100,11439,11438,11430,11376,11349
65535,909,100,11433,11441,11446,11400,11331
65535,909,100,11425,11445,11449,11390,11309
65535,909,100,11420,11433,11449,11402,11318
65535,909,100,11447,11475,11454,11395,11335
65535,909,100,11459,11523,11427,11413,11345
65535,909,100,11446,11561,11444,11397,11352
65535,909,100,11455,11524,11426,11380,11362
65535,909,100,11454,11514,11445,11371,11328
65535,909,100,11463,11501,11464,11387,11303
65535,909,100,11467,11488,11440,11404,11330
65535,909,100,11456,11475,11443,11421,11333
65535,909,100,11463,11446,11460,11408,11343
65535,909,100,11444,11453,11467,11412,11356
65535,909,100,11444,11447,11439,11416,11370
65535,909,100,11450,11444,11445,11426,11390
